customer_id,product_id,geolocation_city,micro_warehouse
124c44d3e546ebc14b1f480ac4cec398,"""1f67ce45ef6e16a7f2f56674dabd5f40""",sao paulo,3
8634716353031b0f8a834143916f9004,"""48698ba0cfe847b41430fa00081b5619""",são paulo,3
b739eca04e1134c2ade57adb5f05e99f,0,vinhedo,3
038561d63c7a2c5cd26f05914cb27be5,"""6e3186505d9f4c946921bd51a5b79742""",santo andré,3
618f5049ac85aff4279509a3154eee38,0,jardinopolis,3
bcd6cf41abb52c34fbc0c481bc144eb9,"""21d325f98c6505a72b1bcf363f3d3f88""",são paulo,3
6056f462f8fdadae813417c5067cbf85,fdd84aefb08c8f8225e0b8c97429d53b,campinas,3
6b9eb9660bed562d1c735d3fba0cfd60,0,ribeirao preto,3
ce2e0ac999f35efb5ead1509a1e2fb5b,"""610c673331ac3c4fa0f393ce5af9aa2e""",santo andre,3
56b1ac2855cc6d7950b4ffa6a9b41b0d,"""06601c3059e35a3bf65e72f2fd2ac626""",salto,3
d163cf4e7699b15dd8bdd1e3c5860a89,c5897f6f2d995196dbb40542439da9b9,sao paulo,3
2d053f37c5e72b650907a2d5c82c2937,"""681ce53bc951dd4db1480c44ae271d00""",porto feliz,3
0910534b4858183e4e325e020ee37a56,"""54d9ac713e253fa1fae9c8003b011c2a""",limeira,3
99ef3b28b2ab64bf0a00c2a5c9bafadd,a9b7d6445491f7108ce079d4f783dbf1,sao paulo,3
2b490666f3fa3630b987ba391a9ffd30,0,diadema,3
8bc6906f82a4f742d3ed867c25d03633,0,roseira,3
5873ae605bc4583bf32fe8ff3b582cf8,0,garca,3
b0d9b06c52065e10e6dde42ebf6dd9fa,0,sao paulo,3
19120755286ce78597e0b3c65207bfc5,0,sorocaba,3
ee4a0cd3974fc0e7602d7dc09391b080,f8763c8e0ef828c6d393b091888f9eb8,tiete,3
0026d252429f669d454d726e5e956aa1,0,aguai,3
1ff773612ab8934db89fd5afa8afe506,"""0c9439abe84dc40a64fc164365c4d064""",rio de janeiro,3
337cd2f8a2f933b6707f90c561990099,e0cf79767c5b016251fe139915c59a26,guarulhos,3
bb805786687f8b1fba003c8705a6d1a0,c8d90cfcce13c0471dc483876a080e87,mirassol,3
9026f16b4a80f2efd9dbc7be05f61cfd,0,charqueada,3
cf833bbe73b3d8ddeb9889d4192b2496,0,piracicaba,3
0cf598c859665ba5b58f27857d26f5e8,"""53d8ee87caa1a2320c66074ff9c99e61""",ituverava,3
2005babe96a6efae53dbae29be5e5f39,b623b7cb05ee3248fbe4a6ecbeed79a4,sao paulo,3
107c1643b1a92f4749b18a5583ec924f,"""77b22dbf8c7b5ba7b64f212c1344f7a9""",sao paulo,3
e819a5c8bf865a92a9f0d96f07962abe,"""18dacb31f154c3607af782584f59b3c9""",cajobi,3
3c9a7cf7435eb8c2afd717c62809b521,0,sao paulo,3
244991f6b1f3d73088e1f8af660507b7,0,aracatuba,3
de76e6d1ae61d169d594df213610559a,"""6ebb5635bf6deefd63f997cd3e898766""",votorantim,3
af7945915ed20b1c68b178280bfacfd4,0,barueri,3
b0cdc7ec79e9ddd066fd35f00add602b,0,porto feliz,3
c031cf438eaa6c40ffc3b376e05857d1,0,taboao da serra,3
e1be51782abd827754616947acce8d27,"""61eee7a9f1884caed59c316047c5832f""",jundiai,3
a7994f163edf8455763d1630fd0fba3f,0,rio de janeiro,3
82c5e6b98e498b4150818c913f3e9bc7,0,presidente prudente,3
4a2d333044ef97b6f65584614e52094b,0,guarulhos,3
975205a0f979b7f66e9c34762117b38b,"""1eb85357e22bf0c8c2a6f10eafad8423""",sao paulo,3
b4e369402f94a6036f05434ba8ac3a21,0,sao paulo,3
5526cb67bd8404c3d4c34359c6934034,0,bertioga,3
119b719f1b5c337406af6f99bb135b78,0,sao paulo,3
897b69e78807be3c8576c31f6018225f,0,maua,3
cee53b7d3dd56da687a4fa61c6ce8d32,0,cotia,3
49b178e403b4791714ba184ecfbea446,0,sao paulo,3
aa4c9ebf1ab4d645556cc96679f4cb92,0,santo andré,3
44b1b38478ff0cfb5e9e4b6254aac453,"""3c883b9d3fd2d0ce448d4136349dc0a4""",guaratingueta,3
1b622df06565612870f1f1ae7f77bee8,0,campinas,3
9eb08c0928c156fd96e6a7a01e5a1cb2,0,caieiras,3
88196bd808ae8abe1b944efe1807b508,0,sao paulo,3
d93817496c87018a015b649618dc7b71,"""1533438056d9a9bcb1295afd304e36df""",sao paulo,3
f96b1ea5b94b1f78d8dfc90b9c79866e,0,sao caetano do sul,3
91f62c811980850204103279573e5dee,0,rio de janeiro,3
cdd964d7aba86669bba2a25675fc22a9,0,barueri,3
d2890e0b74569896e5ddc38bb7eee8ff,0,0,3
0980fbc9da406c4230f108f80b3578da,0,sao paulo,3
db68bc0ec210aa334d85a4360e045cdf,0,sao paulo,3
9f330d42596f0b57e974509bac9c17da,0,piracicaba,3
24c2f55c41c141c8dd7397b3094d402b,"""04c4a4b9c924494fcf82e0fba966f955""",são paulo,3
d6e0e90d298a127a8f1c6793bc8df207,0,rio de janeiro,3
e808298285a80ef79a218d5309b38faf,"""9695cc1865970dfe9b66a5a83e59cfac""",taboao da serra,3
d75654891902c3b820abd3545048c592,e178e8610a35f4d6c9b0934fb5e20e85,sao paulo,3
748d0a448acf0d2296b277ab8f8d451d,0,sao paulo,3
94684b27f6106343547dcc03e663ea5a,"""51899631eb4e0fed8bd38bbff9894229""",sao bernardo do campo,3
44f8065dc27889dca23b34e78c5b6314,0,hortolandia,3
6fbbf2b39fe0a8a7a626b35f1353e155,0,sao jose dos campos,3
7229f79e1ba20779a834b81b4a4a589c,fabff014f52a6bfb8d46666506ef416b,sao paulo,3
acfa23831b953d3b1891f6f164e78a0e,"""11875b30b49585209e608f40e8082e65""",rio de janeiro,3
91cbdb19cc0cb23e62b4f291f0c1e41e,0,juquitiba,3
3cfb3b7c26e4afd8ee00693925452a05,0,apiaí,3
2872fca71254241e3d2879ab4f37ba01,0,sao jose do rio preto,3
c4406d76fa8017368e37f9b5cf078cde,"""8ed094bfe076c568f6bb10feada3f75d""",sao paulo,3
3058335b24b7794dbd8f36de15afc57e,"""5562c7c7b08835a354f9c65cd4f1d9c3""",araras,3
78fd0c97db13857bc3ae55a08edf46da,"""2028bf1b01cafb2d2b1901fca4083222""",sao jose dos campos,3
0dac48fbbab7c46ad058c8be85977e84,0,cosmópolis,3
8e6af5909487bcdc2610d60e5eac1f81,"""2e9ebd07bf8a1740376abd8be93f6fb9""",rio de janeiro,3
049b7e070804b9740ec5a225d750844d,bb50f2e236e5eea0100680137654686c,barretos,3
afeb16c7f46396c0ed54acb45ccaaa40,0,indaiatuba,3
7ff776dab22611690f4c2f5e8d84797a,0,piracicaba,3
edb29f00abd3103f835162c26b941cf2,"""2f847fc77fbaaf89e242abf6da368f1c""",sao jose do rio pardo,3
ae3462b3c800713251a4735764c7f4bf,"""0152cb427657428c06633fce6d721da4""",campinas,3
0bfe96ed9f807da029472429981cfa99,0,presidente bernardes,3
20956707b97a897f9bde96e8614a5922,d0b9d3d449a97f582b325f11b512bfd2,são vicente,3
914fbfc75fde173611bb46bb7e594358,0,ilhabela,3
320a107d49c46f919012be351ec06cbe,0,sao jose do rio preto,3
93c80a4d82691afe3f682d8deb8e2fc3,"""8705992a02b96945da8236fe126feca8""",porto feliz,3
6a615fa5571c8f737a2fe8820563bfbc,0,sao paulo,3
cb2db09134b625c16f34f9240653c8b6,0,itu,3
3ca973130cd813782697a76c95a6c480,aadff88486740e0b0ebe2be6c09476ae,santana de parnaiba,3
cac8a50eab2329acd08644589cc1d5e5,0,bauru,3
d2e2768ee7e1a5e1f4634ff59fa38777,0,araraquara,3
0474930b6f1687f99415cee7aee3d55b,0,sao paulo,3
32300a21d1cf6478f4c03c36dfb4cbe2,abad2a82d0a25653323cec918ba3e54c,piedade,3
432409d104be0801dea2ce3ae6bf094d,cc63d91555437d9d8d9ae7bf007a1f2c,registro,3
22bc7b908ab206d76f37baa85e168553,0,itapolis,3
5cca92fc0d4ae1f2d79442783441091f,ff29d8cb1cd0cd5ea37b80dac9939e1c,paulinia,3
d75338bef05f07c317d8285a806ff68e,"""1bfb290d7273a442c874dbe74b4abae6""",ubatuba,3
75c1add0b9b5d6bb9948873a85f19981,0,sao caetano do sul,3
273e7697bb7a327a13c24c506804fbb9,0,sao paulo,3
a8450fbdf52fb6fb3f3f53b03ca99ecb,0,marilia,3
077e8825452efc8df7289444b1226930,faec279ddbbce3de75d2adf10f612a5e,salto,3
af350704fe4d751c68a13bc1b3f7c67a,0,sao joao da boa vista,3
d2018619893dfe90ddb36350daf94d4b,0,são paulo,3
1353a896c273c4c9727e6c65601de865,0,rio de janeiro,3
46b729c6d178a258bfe256fd7416dfa5,"""750cf819d127191920eda79a4b6fb479""",sao paulo,3
5bedf51f27a7409f5b644041b30d6f5e,"""63de2743d05ab59d85caa49e49459ac1""",campinas,3
5db1604d37be97a2b413c219be3b8c0e,"""9d3a38202f455fd1c45c8f4929bb373c""",sao bernardo do campo,3
91bd4ed51ee3835599963b967d9b9bbc,0,santos,3
6a2b9e1cf75c8dc7507792227a5d0ee8,"""00baba5b58e274d0332a0c8a0a66f877""",pedreira,3
b32b53ffb964ca001a0e4daca0b4a343,0,santos,3
b3ead64d0fefb438368d32d7842dfb7a,0,mogi das cruzes,3
6cbea8a57483ec9eefcffbf5241657ee,0,sao paulo,3
140840d08a638fb3c2427dd91d929fe2,"""82b73150f90f4fef92913e35b9984bb7""",indaiatuba,3
6ba967f66666e0a520a2d1414fccd30e,cae79e3b5c787c231543fa415a20b5cc,maua,3
c10b88c988a53a341a80374467f2251b,0,assis,3
dbc7c52525708e166c5888710cab9220,0,são paulo,3
29f6c977826acdfaeab958ed41c85de3,0,sao bernardo do campo,3
ee9d09cb5441f9ec5f795502ab00acd2,0,sao bernardo do campo,3
d56aaf069a7ccf464c06b679237f1677,0,são paulo,3
38a4682d6d079b67682fa6e895fbc980,0,santos,3
232ca1f033dd8ad12db889fb45d8b8f3,0,viradouro,3
7a64c18ffb58f65aecd1d238aac34344,0,itanhaem,3
2c65d7682d1e3cb4e816cd0dd57cc42c,0,mairipora,3
69e8c6eeb79ac15912594337564f1121,b5e6d813290cd06e3015f41d246512e7,sao bernardo do campo,3
5a43a37dd0e6fc32b37baaf86f2a438d,f889fb87b505b73de10c18b93352469f,rio claro,3
33cf74a005ea61264680485113c77040,0,sao paulo,3
596265535ecbadd15573817fe7215540,0,rio de janeiro,3
0c94220b129baa8396dd8d3d11aaa012,0,marilia,3
9e25c2614a1e0b50eb10b26f224695ac,0,mongagua,3
fe007b524829f7a174ea059a23bd0a32,0,ribeirao preto,3
d66257ac03cd3b43b15b41b8bc1db3b5,0,itapecerica da serra,3
140e06ed00056011aa7326bcc0cd10e1,0,estiva gerbi,3
1b520c220eb287288d456d947acec195,0,mirassol,3
7e779aeb9722a44ac85680883c9ee20f,"""47d52bb24ef8a3aa09724f00604be3ba""",são vicente,3
22e3f291b6673ef19eb92086a28cdba9,c9fa6a0dbc5b979d8c99f38c3c9c912f,sao paulo,3
32b9cece2f8b3b967e0c469559e29e67,0,sao paulo,3
af5e52338019c5319e864fbf211c6554,0,barueri,3
97979d55a21d30d70f19963d62df5de7,f71973c922ccaab05514a36a8bc741b8,sao paulo,3
7ef733cf0f7bb156665c627f1f5b4a5b,0,sao paulo,3
7721950fa290fa8e274ed6ed728c6979,a87f544d243a198e2fa8adbb9a33141c,hortolândia,3
bce0adf484fdef747ca68871cd487d44,0,lins,3
2b181c4b0b19ba2fb48a8414417addb1,0,campinas,3
bbf168d9d23ef1862002ccf1b0190712,0,sao paulo,3
f760951c8c3d425beffe0ef8369dd880,0,rio de janeiro,3
b58ba2d9ed6e045b114e7e6bebbebf47,0,embu,3
4c61ff94fd292ee9fb6e810ce986f5b7,"""66358143d86813429426c93f03bbdabc""",santos,3
e5c87f8146accd4ad373274872619d31,0,santa branca,3
5258ddb267b5d4cd0ebb504ebc69b804,0,rio de janeiro,3
3f48e7ee718e4f29c8efb62e940f4b50,"""0efb0a47500c44e05a5930cae12307d4""",ibaté,3
3d5cd39f5aa33e0077c536f553f3038c,0,mogi das cruzes,3
635907639653dd271a9d6df5bf5da1f2,0,jaguariuna,3
fed67945c09986de880e4b3fdd1d3f07,0,sao bernardo do campo,3
56521fe800b09bd2b9803bd47858e11b,0,taubate,3
f5b6ff880297253e328cb15463571be5,0,jundiai,3
a9340c77279c300e226d96888814317a,"""5bfc7506459ae2a7b4b573fe557a58e1""",cotia,3
59cc3f57e343e37c2f7bef644fe6256a,0,sao paulo,3
c3e716bfcf62d9dbc2016e2983f19401,0,porto feliz,3
526441615839170e46ce165be2760060,0,jundiai,3
f8af0c88d4c850edc4219a15645a5d46,"""49c8221f68acec04f84cc22c58be6c5a""",sorocaba,3
7d8d274c36de5111d141260b020d51a9,0,sao caetano do sul,3
1384d3df457e46094af875fc6b89e44a,"""47cd48073d67f91f09cb5ef9496c920b""",mairinque,3
50e68d10e42e10334f902f07c7f89f61,0,sorocaba,3
8fe979441d9c7ea25e5bf77c7b1d06b6,f7a17d2c51d9df89a4f1711c4ac17f33,assis,3
ebb49c4725b53f20d3b9ee915dc85365,0,sao paulo,3
c41864640b04c08f3c49bd4b17cb2208,"""7614c62b86a81021243e438cfde78ccc""",itanhaem,3
f1648e7bf1ba2d3af6dc6bf4e009b3fa,"""7b35be468d9795a7529f65c50ec87668""",jundiai,3
5171d2fac93544a0e4b6ea1afb8bac3c,0,indaiatuba,3
520bf65b8e69b74026243f7cc720c312,0,carapicuiba,3
c70dbe9bfd930472b5a3bc0d052fafa3,0,diadema,3
2874527f6c9f016402218377542a778d,0,pitangueiras,3
4074bd6acc805899fffe98d0a3f2a27d,0,presidente venceslau,3
4f5b0c80c1169bcedaaccd68aa3257f6,0,sao paulo,3
724fa3780ed5a2f3e252c9b8978afc07,0,jundiaí,3
3f4b51ef2a752bb1a40f1d9415f053be,0,jundiai,3
7b63a8b875b1f72f1a796fca5dc7be1b,0,campinas,3
615aa0714efe59141007e095a2647e26,0,santana de parnaiba,3
f23c04583f5fdd6936a0cbb51f3810a6,0,limeira,3
5ba3002b920d588cc7e1e1a796713e0b,e5f8f7fec18736ea009f2f7334543497,peruibe,3
b8694b002470eab0f605638f4427d499,0,sao paulo,3
a486d2f4e67998e7c7e945dd4b801260,0,cerqueira cesar,3
def4d98085d84e247e9d57847e3b1423,0,guaruja,3
54bec33d5e42b3d9f9aaae70bbc2f441,"""5dddb31154cbd968caa4706ef0f4e0f0""",lucélia,3
2709855b67ea20424f0c32198ed417c9,0,rio de janeiro,3
809e1861cfee372e6a6f8523ff520605,0,sao bernardo do campo,3
ec22baf60e1cd69bdca2844eae245dc3,0,santo andré,3
1435bc9dbfa94236680b508f50c9722a,0,sao paulo,3
4a10950356df84c8e24bfb62036767aa,0,rio de janeiro,3
5413211ad71ba3439017598fd9397d62,0,0,3
c98632bdc4c3bd2066cdea237cf8f468,0,sao paulo,3
cf30ec80d5f3e4331573ba20edc78f45,c64490cdfe40f9e25abd222c541a06f0,ilhabela,3
d721d1a1be2899d735550ea1f82ccec9,0,praia grande,3
475cd64aa7fcd579a93e4db98984450c,0,paulinia,3
66aeda5555542d7cc245264c97dd52c3,0,rio claro,3
b21a7906cbe11eb7501347233fa7bc7a,0,sao vicente,3
35ea9919e33272ab715f8c1964693b91,"""65ded196f8f1dbea9916be9b6fcfa0b7""",itapecerica da serra,3
ba3635a32005efb8620da7e57b206cdc,0,caraguatatuba,3
5d9c68cecce34584576a3d8ca55c21f1,"""25f86162fee18735fffdb762dcb10d7c""",piracaia,3
693c5716efe679e85aefb9336d4fcc41,"""66484d3ad6c8fcd55265bfdb060fc8cc""",sao paulo,3
8bc0984a1c087377e468ef59faaf37d7,0,sao paulo,3
01d086a800f69d84ec98c276bd44dcc6,0,santo andre,3
8e00885d43c3f587e4d60b751462cdf7,0,sao paulo,3
5ac428ce4c03f5de316e89f6bf056560,0,caraguatatuba,3
22ba5362ca082f57f101cef1280da84a,0,sao bernardo do campo,3
c64bf0daac8cbcf5e6fd306729bd9dc5,0,aguas de lindoia,3
c353167c1b4445649a80d52e656eeebc,0,suzano,3
10df2de08a01e0a138f72206a5956993,0,sao paulo,3
d8c7a6e8f9e10ebb4c1fd2d31ffd485b,0,artur nogueira,3
e8b75845a700bb574b2346b8f489736a,"""154e7e31ebfa092203795c972e5804a6""",sao paulo,3
6aaf40faacd8e97eba67e35623e21099,d99526b1e4fa5f57b8bde34a7337b5ee,santana de parnaiba,3
